0.0102599,,0.0222148436774482
0.00986475,,1.18454E-10
4.67253E-10,,0.0962749
0.000000025064,,0.0246691374524685
0.0298056,,
0.0296729,,
0.0222009,,
0.0567559,,
0.0221866,,
0.0295934,,
0.00969602,,
0.00741888,,
1.33347E-10,,
0.0295824,,
0.0962749,,
0.0221876,,
0.059171,,
0.00000000776591,,
1.18454E-10,,
0.00962609,,
1.24733,,0.12710849525
0.466471,,0.000161573
0.0699259,,1.24733
0.0560829,,0.284656220383767
0.0444146,,
0.048111,,
0.00154858,,
0.0340797,,
0.000161573,,
0.24669,,
0.0277872,,
0.0257968,,
0.041683,,
0.047198,,
0.000450798,,
0.000329754,,
0.0340779,,
0.0706935,,
0.0294959,,
0.0498418,,
4.83659,,0.83330335
1.83269,,0.324137
1.40156,,4.83659
0.73716,,1.01397868944545
0.563077,,
0.324137,,
0.760555,,
0.587558,,
0.399563,,
0.670255,,
0.422969,,
0.542317,,
0.729288,,
0.43551,,
0.32987,,
0.45694,,
0.355949,,
0.335458,,
0.396662,,
0.547959,,
